,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Female,Male,France,Germany,Spain,CustomerValue,PurchaseValue,Worth,Affordance,TotalBalance,Balance_,Exited
4842,0.666,0.5135135135135135,0.7,0.20291589306239835,0.6666666666666666,0,0,0.4881352669179906,0,1,0,0,1,0.525,0.5570491803278689,0.08903293130064714,0.07677475898334794,0.3641697722195507,0.22903177619678325,1
4843,0.608,0.14864864864864866,0.2,0.36650581915549857,0.0,1,0,0.18528809501307372,0,1,1,0,0,0.05,0.09967213114754099,0.31053139339361246,0.35828220858895704,0.31628631463221124,0.2691468849128342,0
4844,0.64,0.24324324324324326,0.2,0.33585923272672186,0.3333333333333333,0,0,0.19303398474554317,1,0,0,1,0,0.1,0.32459016393442625,0.2292331520538545,0.36809815950920244,0.30122369013227773,0.22379712967496004,0
4845,0.61,0.24324324324324326,0.2,0.5864914714974514,0.0,1,1,0.4390683310256129,1,0,1,0,0,0.05,0.1,0.4002965396322943,0.3588957055214724,0.5761846986947675,0.2909562185033304,0
4846,0.804,0.24324324324324326,0.7,0.0,0.3333333333333333,1,0,0.9243646768266368,1,0,1,0,0,0.35,0.37836065573770494,0.0,0.08886941279579316,0.4532833785667862,0.9071955367146134,0
4847,0.368,0.06756756756756757,0.5,0.4177889516815373,0.0,0,1,0.8009009360393917,1,0,1,0,0,0.125,0.06032786885245902,0.4463255516370467,0.08809815950920245,0.6498585592933072,0.2714249759817914,0
4848,0.57,0.32432432432432434,0.1,0.5849654734318623,0.3333333333333333,0,1,0.8218060824808769,0,1,1,0,0,0.05,0.3016393442622951,0.34221857488704527,0.7361963190184049,0.7630094074493725,0.08604559137318868,0
4849,0.282,0.7027027027027027,0.6,0.5928539352372113,0.3333333333333333,1,1,0.0890422535352126,0,1,0,1,0,0.3,0.20721311475409837,0.2081001064655357,0.0574642126789366,0.40838450951840494,0.6424109799600933,0
4850,0.332,0.12162162162162163,0.9,0.0,0.0,1,0,0.7134134309826589,0,1,1,0,0,0.225,0.05442622950819672,0.0,0.027402862985685075,0.34979466480267263,0.7001059790723119,1
4851,0.36,0.40540540540540543,0.0,0.0,0.0,1,0,0.4253881745706714,1,0,1,0,0,0.0,0.05901639344262295,0.0,0.6073619631901841,0.20849489101654647,0.4173533330685779,0
4852,0.674,0.22972972972972974,0.3,0.0,0.3333333333333333,1,1,0.8822773074828646,0,1,0,0,1,0.15,0.3357377049180328,0.0,0.23803680981595093,0.43263610672121666,0.8658786216859328,0
4853,0.668,0.3108108108108108,0.6,0.5388793912301205,0.3333333333333333,1,1,0.6098397396951408,1,0,1,0,0,0.3,0.33377049180327867,0.32294633004309303,0.09693251533742331,0.6306572664295266,0.06466986431645018,0
4854,0.712,0.06756756756756757,0.2,0.37187198196686155,0.3333333333333333,0,1,0.6359380320820637,0,1,0,1,0,0.1,0.3481967213114754,0.39727227544360183,0.3901840490797546,0.5406695080899414,0.1660352217315956,0
4855,0.28,0.20270270270270271,0.5,0.38398458912142375,0.3333333333333333,0,0,0.5415605190295673,0,1,0,1,0,0.25,0.20655737704918034,0.2859054869986252,0.07730061349693251,0.5018248419601199,0.058466978773701016,0
4856,0.892,0.35135135135135137,0.8,0.6589376587123482,0.0,1,1,0.2859971627290406,0,1,1,0,0,0.2,0.14622950819672131,0.3679715883525611,0.07914110429447853,0.5456806357793742,0.5304531151460731,0
4857,0.998,0.12162162162162163,0.0,0.0,0.3333333333333333,0,1,0.7894767950339256,0,1,1,0,0,0.0,0.4419672131147541,0.0,0.9987730061349693,0.38710992065121647,0.7747769218825405,0
4858,0.858,0.3108108108108108,1.0,0.39771606073206855,0.0,1,0,0.43462125632997944,1,0,1,0,0,0.25,0.14065573770491804,0.23834821725028374,0.052638036809815957,0.4578140096778345,0.06281791819479875,0
4859,0.888,0.05405405405405406,0.4,0.4561224041203343,0.0,1,1,0.5387589014750909,1,0,0,0,1,0.1,0.14557377049180328,0.5094262964278897,0.20061349693251534,0.5448503949972817,0.03252240451783351,0
4860,0.796,0.24324324324324326,0.4,0.5642671492636712,0.0,1,0,0.4107720287287435,0,1,0,0,1,0.1,0.13049180327868853,0.3851278292277919,0.18650306748466258,0.5486242568763606,0.2913620895348157,0
4861,0.626,0.05405405405405406,0.9,0.0,0.0,1,0,0.14563545818625676,1,0,0,0,1,0.225,0.10262295081967213,0.0,0.0474437627811861,0.0712534697828809,0.14272178939839145,1
4862,0.59,0.5,0.1,0.5327926171139844,0.0,0,1,0.08542770834614705,1,0,0,0,1,0.025,0.09672131147540984,0.23802257222944398,0.7484662576687117,0.36964424903710563,0.5719852380366347,0
4863,0.228,0.20270270270270271,1.0,0.5878629845288978,0.3333333333333333,1,0,0.5022277127465672,1,0,1,0,0,0.5,0.18950819672131147,0.43770832903674584,0.013987730061349691,0.6080136535898102,0.2306422516358179,0
4864,0.774,0.4864864864864865,0.9,0.0,0.0,1,0,0.41733395539273993,0,1,1,0,0,0.225,0.12688524590163935,0.0,0.057532379004771636,0.20454364256686977,0.40944655498798954,1
4865,0.48,0.14864864864864866,0.4,0.0,0.3333333333333333,1,0,0.6092343318786944,1,0,1,0,0,0.2,0.2721311475409836,0.0,0.13803680981595093,0.29868635812148137,0.5978339898138545,0
4866,0.344,0.25675675675675674,0.3,0.3787297464081931,0.0,1,1,0.6455416992322766,1,0,0,1,0,0.075,0.05639344262295082,0.25150714565027926,0.1705521472392638,0.5496017596669304,0.16701676397573548,0
4867,0.596,0.21621621621621623,0.3,0.0,0.0,1,0,0.2736003788361788,1,0,1,0,0,0.075,0.09770491803278689,0.0,0.22208588957055214,0.13403065316477905,0.2683441752966214,0
4868,0.808,0.25675675675675674,0.6,0.0,0.0,1,1,0.5807061574380352,0,1,1,0,0,0.15,0.13245901639344262,0.0,0.11124744376278119,0.2846909722820175,0.5698280541218319,0
4869,0.638,0.43243243243243246,0.4,0.5967108398473658,0.6666666666666666,1,1,0.6243638267454541,0,1,1,0,0,0.3,0.5432786885245902,0.2932355082578101,0.16226993865030676,0.673377084598847,0.12163937141435789,1
4870,0.596,0.33783783783783783,0.1,0.4303076998314336,0.0,0,0,0.9322254275283288,1,0,0,1,0,0.025,0.09770491803278689,0.24588571416943206,0.7521472392638037,0.7219890267112138,0.3849268001187766,1
4871,0.826,0.2972972972972973,0.3,0.0,0.3333333333333333,1,0,0.6714117698240181,0,1,1,0,0,0.15,0.3855737704918033,0.0,0.26912065439672805,0.3291894397807795,0.6588732032487551,0
4872,0.88,0.1891891891891892,0.3,0.0,0.0,1,0,0.45520792235658497,0,1,0,0,1,0.075,0.14426229508196722,0.0,0.28016359918200406,0.22312389844804045,0.4466271984742234,0
4873,0.462,0.25675675675675674,0.7,0.0,0.3333333333333333,1,1,0.37158133601758964,0,1,1,0,0,0.35,0.2662295081967213,0.0,0.05889570552147239,0.18209826798977274,0.3645314862503334,0
4874,0.706,0.33783783783783783,0.8,0.0,0.3333333333333333,1,0,0.048470028887758775,0,1,1,0,0,0.4,0.3462295081967213,0.0,0.06487730061349693,0.023585937599275523,0.04733507721735646,0
4875,0.442,0.20270270270270271,0.9,0.40660831654796575,0.3333333333333333,0,0,0.6430059570689001,1,0,1,0,0,0.45,0.259672131147541,0.3027505583657062,0.03490115882753919,0.5655167032110968,0.1301909876504363,0
4876,0.614,0.12162162162162163,0.8,0.0,0.3333333333333333,0,0,0.032286383349609885,1,0,0,0,1,0.4,0.3160655737704918,0.0,0.05782208588957055,0.0156465454707451,0.031447690621811804,0
4877,0.774,0.35135135135135137,0.7,0.0,0.3333333333333333,0,0,0.28946264368247165,0,1,1,0,0,0.35,0.3685245901639344,0.0,0.0862401402278703,0.1418123819702239,0.28391606441764305,0
4878,0.886,0.14864864864864866,0.8,0.3853140133509984,0.3333333333333333,0,0,0.9606371408469508,0,1,0,0,1,0.4,0.40524590163934426,0.32646711513523163,0.07868098159509203,0.7082341958034719,0.4682345783366681,0
4879,0.866,0.35135135135135137,0.3,0.32607545956208756,0.0,1,0,0.8210881639196543,1,0,0,0,1,0.075,0.1419672131147541,0.18209082936968918,0.2773006134969325,0.6033134614255228,0.40420096153341095,1
4880,0.802,0.20270270270270271,0.4,0.3159912855454579,0.0,1,0,0.5877370288862586,0,1,0,0,1,0.1,0.13147540983606557,0.23527934438178008,0.18742331288343558,0.4826290931932767,0.18754167381939904,0
4881,0.458,0.17567567567567569,0.6,0.0,0.3333333333333333,1,0,0.13070083192944923,0,1,1,0,0,0.3,0.26491803278688525,0.0,0.0754601226993865,0.06392682302295664,0.1280605574502149,0
4882,0.61,0.24324324324324326,1.0,0.48750626200462505,0.0,1,0,0.04585477913140704,1,0,0,1,0,0.25,0.1,0.332736415128543,0.03742331288343558,0.3223572970299978,0.5550571073991791,0
4883,0.528,0.33783783783783783,0.8,0.5609199336670917,0.0,1,1,0.8329654482003032,0,1,0,1,0,0.2,0.08655737704918033,0.32051994081359036,0.05122699386503068,0.7536842364004898,0.1266162004885082,0
4884,0.656,0.4189189189189189,0.2,0.4660581911962742,0.0,1,0,0.9753031414500084,0,1,0,1,0,0.05,0.10754098360655738,0.23370429867777398,0.37300613496932516,0.7651261485663923,0.3831840778777559,1
4885,0.424,0.3108108108108108,0.5,0.6594113171606847,0.3333333333333333,1,0,0.42891961182292904,0,1,0,0,1,0.25,0.2537704918032787,0.39518019863369774,0.09496932515337424,0.6160872324893502,0.39073039260757075,0
4886,0.722,0.47297297297297297,0.5,0.49344747901428826,0.0,1,0,0.512133558754861,1,0,0,1,0,0.125,0.11836065573770492,0.22876400984395842,0.13153374233128834,0.5547616457803853,0.10463151961638809,0
4887,0.54,0.25675675675675674,0.0,0.42865587378524883,0.0,1,0,0.35585578422739367,0,1,1,0,0,0.0,0.08852459016393442,0.28466212729368556,0.7177914110429447,0.4382162402888151,0.17824831698272295,0
4888,0.174,0.4189189189189189,0.9,0.44493877972526613,0.3333333333333333,0,1,0.8322231773134334,0,1,1,0,0,0.45,0.1718032786885246,0.22311399613711838,0.01663258350374915,0.6819350605697496,0.26873492679766436,0
4889,0.682,0.3108108108108108,0.8,0.43505297310154895,0.6666666666666666,1,1,0.7442569765412597,1,0,0,1,0,0.6,0.5649180327868852,0.26072394551359596,0.06303680981595092,0.6326958995613737,0.19455482874358226,1
4890,0.404,0.21621621621621623,0.4,0.0,0.3333333333333333,1,0,0.7014425377623563,1,0,0,0,1,0.2,0.24721311475409835,0.0,0.1263803680981595,0.34392196973031014,0.6883542258572148,0
4891,0.83,0.21621621621621623,0.5,0.3429885416824018,0.3333333333333333,1,1,0.5210943645118108,0,1,0,1,0,0.25,0.38688524590163936,0.24786963661881875,0.14478527607361963,0.46655194801658456,0.08886798553807097,0
4892,0.714,0.44594594594594594,1.0,0.39234348097269295,0.0,0,0,0.3538690444937491,1,0,0,1,0,0.25,0.11704918032786885,0.18902484921010324,0.043803680981595094,0.4148917338446855,0.13547477264619712,1
4893,0.828,0.14864864864864866,0.5,0.0,0.3333333333333333,1,0,0.3293149495776846,0,1,0,0,1,0.25,0.3862295081967213,0.0,0.14453987730061352,0.16136317372368877,0.32303883122495247,0
4894,0.47,0.1891891891891892,0.8,0.5767515806915867,0.3333333333333333,0,0,0.8574367852129878,1,0,1,0,0,0.4,0.26885245901639343,0.4428548961887403,0.04677914110429448,0.7754336060293084,0.1311406217946166,0
4895,0.868,0.17567567567567569,0.7,0.0,0.3333333333333333,1,1,0.7160325311067207,0,1,1,0,0,0.35,0.39934426229508196,0.0,0.09447852760736196,0.3510795460650429,0.7026771337670512,0
4896,0.51,0.3108108108108108,0.5,0.36513992593566574,0.0,1,1,0.14209487006009072,0,1,1,0,0,0.125,0.08360655737704918,0.21882558686081538,0.10552147239263804,0.2942558396635391,0.3098671184722716,0
4897,0.698,0.2972972972972973,0.2,0.0,0.0,1,0,0.3919161279902231,0,1,0,0,1,0.05,0.11442622950819673,0.0,0.38588957055214723,0.19207413448674102,0.3844940281045563,0
4898,0.388,0.2972972972972973,0.7,0.0,0.0,0,1,0.8054036160453324,1,0,1,0,0,0.175,0.06360655737704918,0.0,0.05241016652059596,0.39492331949713183,0.7904121853990205,0
4899,0.906,0.1891891891891892,0.9,0.7657405442982846,0.0,1,1,0.2713552644277528,1,0,1,0,0,0.225,0.14852459016393443,0.5879688250634613,0.0665303340149966,0.6042335116717223,0.6763700344062589,1
4900,0.77,0.3108108108108108,0.7,0.7170401337052825,0.0,1,1,0.6859123546298672,0,1,1,0,0,0.175,0.12622950819672132,0.4297167110902615,0.08588957055214724,0.7776328953153314,0.2094203216208843,0
4901,0.646,0.5540540540540541,0.0,0.7096828038826442,0.3333333333333333,0,1,0.1052707033521701,0,1,1,0,0,0.0,0.3265573770491803,0.2955526828035979,0.7828220858895706,0.4882526718744871,0.7703711005295125,1
4902,0.604,0.16216216216216217,0.2,0.7021438863882942,0.3333333333333333,1,1,0.761068832073463,0,1,1,0,0,0.1,0.31278688524590165,0.5750789875820241,0.3570552147239264,0.8053347851998517,0.11729280094848546,0
4903,0.688,0.32432432432432434,0.3,0.6252108176670457,0.3333333333333333,0,0,0.4444382938570633,0,1,1,0,0,0.15,0.340327868852459,0.3657630488355701,0.2408997955010225,0.6026504021506387,0.33337298119292413,0
4904,0.782,0.35135135135135137,0.7,0.0,0.3333333333333333,1,1,0.952706883507375,1,0,1,0,0,0.35,0.3711475409836066,0.0,0.0869412795793164,0.46718753212080505,0.935018908985483,0
4905,0.48,0.16216216216216217,0.3,0.0,0.3333333333333333,1,0,0.41543352390153254,0,1,0,0,1,0.15,0.2721311475409836,0.0,0.19836400817995908,0.203611326619481,0.4075809129280478,0
4906,0.918,0.20270270270270271,0.3,0.0,0.3333333333333333,0,1,0.7071435322073257,1,0,0,0,1,0.15,0.4157377049180328,0.0,0.2879345603271984,0.3467187703840622,0.6939508575007328,0
4907,0.346,0.21621621621621623,0.2,0.6440419295340193,0.0,1,1,0.25675992057241465,0,1,1,0,0,0.05,0.05672131147540983,0.4654337379838803,0.27791411042944786,0.5221692491119265,0.5408089135326327,0
4908,0.38,0.40540540540540543,0.2,0.43583149636571566,0.0,1,0,0.4434996542169776,0,1,1,0,0,0.05,0.06229508196721312,0.22310022609431787,0.2883435582822086,0.485629185578538,0.10104666913062652,1
4909,0.492,0.14864864864864866,0.6,0.0,0.3333333333333333,1,0,0.5834816724997237,1,0,0,0,1,0.3,0.2760655737704918,0.0,0.07893660531697341,0.28605258777102727,0.5725527604114535,0
4910,0.494,0.24324324324324326,0.9,0.0,0.3333333333333333,1,1,0.035725961829354703,1,0,1,0,0,0.45,0.27672131147540985,0.0,0.03844580777096114,0.017333937983339157,0.03482430393829897,0
4911,0.114,0.25675675675675674,0.1,0.0,0.0,1,1,0.2457711711468445,0,1,0,0,1,0.025,0.018688524590163933,0.0,0.456441717791411,0.12037816726775964,0.24102441102188243,1
4912,0.796,0.5675675675675675,0.0,0.607161656750755,0.0,1,0,0.633719270190303,0,1,1,0,0,0.0,0.13049180327868853,0.24864270531421787,0.8748466257668711,0.6843990436874349,0.12532686780322017,1
4913,0.424,0.44594594594594594,0.1,0.4968652411821867,0.0,1,1,0.32692562139684334,1,0,1,0,0,0.025,0.06950819672131148,0.2393817709405021,0.6466257668711657,0.46600570727982615,0.2906584913860157,1
4914,0.768,0.3918918918918919,1.0,0.3647777470127413,0.3333333333333333,1,1,0.6941879449487426,1,0,0,1,0,0.5,0.36655737704918034,0.19070106312774918,0.047116564417177924,0.56487940190871,0.23195637446030523,0
4915,0.72,0.36486486486486486,0.1,0.0,0.3333333333333333,1,1,0.18073265996902704,0,1,1,0,0,0.05,0.35081967213114756,0.0,0.8282208588957055,0.08847149688998242,0.1771764993603899,0
4916,0.378,0.28378378378378377,0.6,0.24732065517118923,0.0,0,1,0.29874633027454117,1,0,0,0,1,0.15,0.061967213114754095,0.15581828382079166,0.067280163599182,0.29858972892751307,0.010972017430855028,0
4917,0.384,0.1891891891891892,0.7,0.42994237221973275,0.0,1,0,0.6265151321951246,0,1,1,0,0,0.175,0.06295081967213115,0.3301284140187324,0.05205959684487292,0.5717884506059477,0.0852628120471044,0
4918,0.734,0.24324324324324326,0.2,0.3964667885674219,0.3333333333333333,1,0,0.4713607149482775,1,0,1,0,0,0.1,0.35540983606557375,0.2705994737441925,0.3969325153374233,0.4750687848256987,0.02521235699587298,1
4919,0.664,0.43243243243243246,1.0,0.5103227768692858,0.0,1,1,0.5112917283600583,1,0,0,0,1,0.25,0.10885245901639344,0.2507827055548044,0.04073619631901841,0.56473520632553,0.12624228664636686,0
4920,0.33,0.20270270270270271,0.2,0.0,0.3333333333333333,1,1,0.6801519045068803,0,1,1,0,0,0.1,0.22295081967213115,0.0,0.27300613496932513,0.33347718547687993,0.6674533404172588,0
4921,0.352,0.20270270270270271,0.8,0.45689718084342534,0.3333333333333333,1,0,0.5505665791083048,1,0,0,0,1,0.4,0.2301639344262295,0.3401944106564932,0.03773006134969325,0.5511198855031139,0.021885127600246298,1
4922,0.704,0.10810810810810811,0.5,0.22614149832706978,0.3333333333333333,1,1,0.5022011602108001,0,1,1,0,0,0.25,0.34557377049180327,0.21371231698539053,0.12932515337423314,0.3853653209082762,0.21423451756401,1
4923,0.602,0.21621621621621623,0.2,0.3601267749786377,0.3333333333333333,0,0,0.9680242463155231,0,1,0,1,0,0.1,0.3121311475409836,0.2602550289662987,0.35644171779141104,0.6963557228008445,0.5065081478805928,0
4924,0.884,0.24324324324324326,0.5,0.4612440054844579,0.3333333333333333,0,0,0.009299238077236375,0,1,0,1,0,0.25,0.4045901639344262,0.3148117036555574,0.15141104294478527,0.28825972710581116,0.5585977283494583,0
4925,0.934,0.5405405405405406,0.3,0.4556734170435494,0.3333333333333333,1,1,0.21411809827838554,0,1,0,1,0,0.15,0.42098360655737704,0.19304045629208283,0.29120654396728013,0.38531137635444623,0.350667318639146,0
4926,0.648,0.24324324324324326,0.6,0.4016078400596832,0.0,1,0,0.9108133826780457,1,0,0,1,0,0.15,0.1062295081967213,0.27410838260721354,0.09488752556237218,0.6938202551766288,0.3992547151458374,0
4927,0.582,0.2972972972972973,0.9,0.0,0.0,0,0,0.7582578136212008,1,0,1,0,0,0.225,0.09540983606557377,0.0,0.04444444444444445,0.37179447551837186,0.7441294373183294,1
4928,0.326,0.28378378378378377,0.7,0.3548847263046123,0.3333333333333333,1,1,0.73370631895346,0,1,0,0,1,0.35,0.2216393442622951,0.22358637602961418,0.0469763365468887,0.5781773354471552,0.28293599485503973,0
4929,0.422,0.21621621621621623,0.1,0.3141894384289653,0.0,1,1,0.0606888957895479,0,1,1,0,0,0.025,0.06918032786885246,0.22705721173907706,0.645398773006135,0.2229601758685674,0.3270300436360448,0
4930,0.554,0.16216216216216217,0.6,0.4478828834448282,0.0,1,1,0.5901439087432849,0,1,0,1,0,0.15,0.09081967213114754,0.3668308450161898,0.0852760736196319,0.5649875853931984,0.027461092612867374,0
4931,0.664,0.8513513513513513,0.6,0.4863693860722495,0.0,1,1,0.2538857460887514,0,1,0,1,0,0.15,0.10885245901639344,0.1475379849225998,0.09652351738241309,0.4237136431737767,0.3494341442097868,0
4932,0.666,0.14864864864864866,0.0,0.629056681938073,0.0,0,0,0.6494624236614596,1,0,1,0,0,0.0,0.10918032786885246,0.5329843013567923,0.7950920245398773,0.7055984683377361,0.13683877028539043,0
4933,0.14,0.17567567567567569,0.1,0.4319592468798786,0.3333333333333333,1,1,0.049469974382553523,1,0,0,1,0,0.05,0.16065573770491803,0.3423763178533688,0.4723926380368098,0.28994231146353905,0.4830939841302856,0
4934,0.64,0.4864864864864865,0.2,0.38066100861907715,0.0,1,1,0.3160388317084281,1,0,1,0,0,0.05,0.10491803278688525,0.1732077298402996,0.36809815950920244,0.3891425190580785,0.158223824325194,0
4935,0.31,0.33783783783783783,0.6,0.5067662332543066,0.0,0,0,0.6878371384467217,0,1,0,1,0,0.15,0.05081967213114754,0.2895755228862994,0.06032719836400818,0.6491560535233987,0.050842661011831394,0
4936,0.46,0.08108108108108109,0.1,0.5333312023220265,0.0,1,0,0.08588005154492252,0,1,0,1,0,0.025,0.07540983606557378,0.546019793490806,0.6687116564417178,0.37019765294335866,0.5722045203174336,1
4937,0.454,0.24324324324324326,0.3,0.482636077460773,0.3333333333333333,0,1,0.7189280576295035,0,1,1,0,0,0.15,0.2636065573770492,0.329412380398256,0.19304703476482618,0.6495568475754561,0.11108417194774353,0
4938,0.846,0.21621621621621623,1.0,0.50610090335881,0.0,0,0,0.18407607926556982,0,1,0,1,0,0.25,0.13868852459016393,0.36574704913659983,0.05190184049079754,0.40161084963089316,0.4422680611259053,0
4939,0.532,0.25675675675675674,0.5,0.5748777521582568,0.3333333333333333,0,0,0.7748043938196097,0,1,1,0,0,0.25,0.28918032786885245,0.3817652664317999,0.10822085889570553,0.7337423895617118,0.052328793039792855,1
4940,0.826,0.2702702702702703,0.0,0.6081441273626277,0.3333333333333333,0,0,0.15942142474606322,1,0,1,0,0,0.0,0.3855737704918033,0.39322901561411355,0.8932515337423312,0.4523221400959934,0.5921522371775214,0
4941,0.58,0.33783783783783783,0.9,0.6874430570595416,0.0,1,0,0.9554553459855415,0,1,0,0,1,0.225,0.09508196721311475,0.3928175747311026,0.04430811179277437,0.8916489660332806,0.09103243468178765,1
4942,0.484,0.24324324324324326,0.1,0.5040987757220472,0.0,0,0,0.8986187680923529,0,1,1,0,0,0.025,0.07934426229508197,0.34406126152047267,0.6834355828220859,0.7509197681350723,0.26105106361233177,0
4943,0.356,0.33783783783783783,0.7,0.388499848683583,0.3333333333333333,1,1,0.7991342173177538,0,1,0,0,1,0.35,0.23147540983606557,0.22199594101081663,0.04960560911481157,0.6309647430269366,0.30576432589009,0
4944,0.56,0.47297297297297297,0.5,0.550238026921608,0.0,0,1,0.5705514376622967,0,1,1,0,0,0.125,0.09180327868852459,0.2550923102468017,0.1116564417177914,0.6183742706016803,0.11722873930164368,0
4945,0.358,0.17567567567567569,0.2,0.6536640035800989,0.3333333333333333,1,1,0.30493737151898004,1,0,1,0,0,0.1,0.2321311475409836,0.518102289221929,0.28159509202453986,0.551726473489723,0.5053643652205048,0
